S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,CorrAns3,CorrAns4,CorrAns5,CorrAns6,CorrAns7,CorrAns8,CorrAns9,CorrAns10,CorrAns11,CorrAns12,CorrAns13,CorrAns14,CorrAns15,CorrAns16,n,key_resp2_2.corr_mean,key_resp2_2.corr_raw,key_resp2_2.corr_std,key_resp2_2.keys_raw,key_resp2_2.rt_raw,order
8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"['8', '1', '6']",None,None,None,None,None,None,None,None,None,None,None,None,None,1.0,0.0,0.0,0.0,8,1,6,5.277647700000671,5.841346499990323,6.194331799997599,8.212204499999643,0.0
4,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '7', '2']","['4', '7', '2', '9']",None,None,None,None,None,None,None,None,None,None,None,None,1.0,0.0,0.0,0.0,4,7,2,9,4.565501399993082,5.20661409998138,5.892265599992243,6.104914799987455,6.970853499980876,1.0
6,9,1,7,2,0,0,0,0,0,0,0,0,0,0,0,"['6', '9', '1']","['6', '9', '1', '7']","['6', '9', '1', '7', '2']",None,None,None,None,None,None,None,None,None,None,None,1.0,0.0,0.0,0.0,6,7,9,1,2,9,1.681962199989357,2.2162487999885343,2.9924652999907266,4.387818599992897,5.404198899981566,5.653550999981235,6.4432130999921355,2.0
7,9,4,1,8,2,0,0,0,0,0,0,0,0,0,0,"['7', '9', '4']","['7', '9', '4', '1']","['7', '9', '4', '1', '8']","['7', '9', '4', '1', '8', '2']",None,None,None,None,None,None,None,None,None,None,1.0,0.0,0.0,0.0,7,9,4,1,3.782569399976637,4.58206329998211,5.117931299988413,6.371226299976115,11.071074299979955,3.0
5,2,8,4,7,3,9,0,0,0,0,0,0,0,0,0,"['5', '2', '8']","['5', '2', '8', '4']","['5', '2', '8', '4', '7']","['5', '2', '8', '4', '7', '3']","['5', '2', '8', '4', '7', '3', '9']",None,None,None,None,None,None,None,None,None,1.0,0.0,0.0,0.0,5,2,8,4,3.3782419999915874,3.7153637999872444,4.254400599995279,4.749754099990241,5.967698799984646,4.0
2,5,1,7,4,9,3,8,0,0,0,0,0,0,0,0,"['2', '5', '1']","['2', '5', '1', '7']","['2', '5', '1', '7', '4']","['2', '5', '1', '7', '4', '9']","['2', '5', '1', '7', '4', '9', '3']","['2', '5', '1', '7', '4', '9', '3', '8']",None,None,None,None,None,None,None,None,1.0,0.0,0.0,0.0,2,5,4,7,1,9,2.923532199987676,3.2876572999957716,3.597194199988735,3.9532654999929946,5.443122099997709,5.5833913999958895,6.197247399992193,5.0
6,2,5,8,3,9,4,1,7,0,0,0,0,0,0,0,"['6', '2', '5']","['6', '2', '5', '8']","['6', '2', '5', '8', '3']","['6', '2', '5', '8', '3', '9']","['6', '2', '5', '8', '3', '9', '4']","['6', '2', '5', '8', '3', '9', '4', '1']","['6', '2', '5', '8', '3', '9', '4', '1', '7']",None,None,None,None,None,None,None,1.0,0.0,0.0,0.0,5,2,3,8,9,2.2714887999900384,3.4125082999817096,4.974104899985832,5.337703699988197,7.874830899992958,8.459431899987976,6.0
1,7,3,8,4,9,5,2,6,9,0,0,0,0,0,0,"['1', '7', '3']","['1', '7', '3', '8']","['1', '7', '3', '8', '4']","['1', '7', '3', '8', '4', '9']","['1', '7', '3', '8', '4', '9', '5']","['1', '7', '3', '8', '4', '9', '5', '2']","['1', '7', '3', '8', '4', '9', '5', '2', '6']","['1', '7', '3', '8', '4', '9', '5', '2', '6', '9']",None,None,None,None,None,None,1.0,0.0,0.0,0.0,1,7,3,8,4,1.453256099994178,1.7652955999947153,2.4736542999889934,2.757921099997475,3.2018684999929974,3.7797563999920385,7.0
4,9,6,2,5,8,1,7,3,7,4,0,0,0,0,0,"['4', '9', '6']","['4', '9', '6', '2']","['4', '9', '6', '2', '5']","['4', '9', '6', '2', '5', '8']","['4', '9', '6', '2', '5', '8', '1']","['4', '9', '6', '2', '5', '8', '1', '7']","['4', '9', '6', '2', '5', '8', '1', '7', '3']","['4', '9', '6', '2', '5', '8', '1', '7', '3', '7']","['4', '9', '6', '2', '5', '8', '1', '7', '3', '7', '4']",None,None,None,None,None,1.0,0.0,0.0,0.0,,'--',8.0
8,4,1,7,3,6,2,5,9,1,6,3,0,0,0,0,"['8', '4', '1']","['8', '4', '1', '7']","['8', '4', '1', '7', '3']","['8', '4', '1', '7', '3', '6']","['8', '4', '1', '7', '3', '6', '2']","['8', '4', '1', '7', '3', '6', '2', '5']","['8', '4', '1', '7', '3', '6', '2', '5', '9']","['8', '4', '1', '7', '3', '6', '2', '5', '9', '1']","['8', '4', '1', '7', '3', '6', '2', '5', '9', '1', '6']","['8', '4', '1', '7', '3', '6', '2', '5', '9', '1', '6', '3']",None,None,None,None,1.0,0.0,0.0,0.0,8,4,1,7,3.328202099990449,4.18691239997861,4.795012599992333,5.002028999981121,19.16495499998564,9.0
5,9,4,1,6,9,3,8,2,6,1,8,2,0,0,0,"['5', '9', '4']","['5', '9', '4', '1']","['5', '9', '4', '1', '6']","['5', '9', '4', '1', '6', '9']","['5', '9', '4', '1', '6', '9', '3']","['5', '9', '4', '1', '6', '9', '3', '8']","['5', '9', '4', '1', '6', '9', '3', '8', '2']","['5', '9', '4', '1', '6', '9', '3', '8', '2', '6']","['5', '9', '4', '1', '6', '9', '3', '8', '2', '6', '1']","['5', '9', '4', '1', '6', '9', '3', '8', '2', '6', '1', '8']","['5', '9', '4', '1', '6', '9', '3', '8', '2', '6', '1', '8', '2']",None,None,None,1.0,0.0,0.0,0.0,5,9,4,1,1.9975074999965727,2.3046026999945752,2.8844490999908885,3.493247899983544,4.1245297999848844,10.0
3,7,2,5,8,4,1,9,6,3,7,1,4,8,0,0,"['3', '7', '2']","['3', '7', '2', '5']","['3', '7', '2', '5', '8']","['3', '7', '2', '5', '8', '4']","['3', '7', '2', '5', '8', '4', '1']","['3', '7', '2', '5', '8', '4', '1', '9']","['3', '7', '2', '5', '8', '4', '1', '9', '6']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3', '7']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3', '7', '1']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3', '7', '1', '4']","['3', '7', '2', '5', '8', '4', '1', '9', '6', '3', '7', '1', '4', '8']",None,None,1.0,0.0,0.0,0.0,3,7,2,1.683235499978764,2.026193299985607,2.6255295999872033,3.353925999981584,11.0
9,4,8,3,7,1,5,2,6,3,9,1,6,2,7,0,"['9', '4', '8']","['9', '4', '8', '3']","['9', '4', '8', '3', '7']","['9', '4', '8', '3', '7', '1']","['9', '4', '8', '3', '7', '1', '5']","['9', '4', '8', '3', '7', '1', '5', '2']","['9', '4', '8', '3', '7', '1', '5', '2', '6']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9', '1']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9', '1', '6']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9', '1', '6', '2']","['9', '4', '8', '3', '7', '1', '5', '2', '6', '3', '9', '1', '6', '2', '7']",None,1.0,0.0,0.0,0.0,9,4,8,3,1.267933399984031,1.7018494999792892,1.9923234999878332,2.314013999988674,3.3065902999805985,12.0
1,5,9,4,7,3,8,2,6,2,7,3,6,1,5,8,"['1', '5', '9']","['1', '5', '9', '4']","['1', '5', '9', '4', '7']","['1', '5', '9', '4', '7', '3']","['1', '5', '9', '4', '7', '3', '8']","['1', '5', '9', '4', '7', '3', '8', '2']","['1', '5', '9', '4', '7', '3', '8', '2', '6']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3', '6']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3', '6', '1']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3', '6', '1', '5']","['1', '5', '9', '4', '7', '3', '8', '2', '6', '2', '7', '3', '6', '1', '5', '8']",1.0,0.0,0.0,0.0,1,5,9,4,3,1.6356251999968663,1.883711399990716,2.8444563999946695,3.282655799994245,3.7978380999993533,5.351317299995571,13.0
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1.0,0.0,0.0,0.0,1,5,9,4,7,1.395532499984256,2.000145699988934,2.919802599979448,4.079200599982869,4.7740801999898395,5.681665399984922,14.0

extraInfo
participant,1
session,001
date,2022-06-01_17h13.16.554
expName,DS_Adapt1L
psychopyVersion,2022.1.4
frameRate,59.911522666154596
